,idDrink,strDrink,strTags,strCategory,strIBA,strAlcoholic,strGlass,strInstructions,strIngredient1,strIngredient2,strIngredient3,strIngredient4,strIngredient5,strIngredient6,strIngredient7,strIngredient8,strIngredient9,strIngredient10,strIngredient11,strMeasure1,strMeasure2,strMeasure3,strMeasure4,strMeasure5,strMeasure6,strMeasure7,strMeasure8,strMeasure9,strMeasure10,strMeasure11,ingredients_combined
0,17222,A1,,Cocktail,,Alcoholic,cocktail glass,"Pour all ingredients into a cocktail shaker, mix and serve over ice into a chilled glass.",Gin,Grand Marnier,Lemon Juice,Grenadine,,,,,,,,2.6,1.5,0.375,0.19,,,,,,,,"gin, grand marnier, lemon juice, grenadine"
1,13501,ABC,,Shot,,Alcoholic,shot glass,Layered in a shot glass.,Amaretto,Baileys irish cream,Cognac,,,,,,,,,0.5,0.33,0.33,,,,,,,,,"amaretto, baileys irish cream, cognac"
2,17225,Ace,,Cocktail,,Alcoholic,martini glass,Shake all the ingredients in a cocktail shaker and ice then strain in a cold glass.,Gin,Grenadine,Heavy cream,Milk,Egg White,,,,,,,3.0,0.75,0.75,0.75,0.5,,,,,,,"gin, grenadine, heavy cream, milk, egg white"
3,14610,ACID,,Shot,,Alcoholic,shot glass,Poor in the 151 first followed by the 101 served with a Coke or Dr Pepper chaser.,151 proof rum,Wild Turkey,,,,,,,,,,1.0,1.0,,,,,,,,,,"proof rum, wild turkey"
4,17837,Adam,"Alcoholic,Holiday",Ordinary Drink,,Alcoholic,cocktail glass,"In a shaker half-filled with ice cubes, combine all of the ingredients. Shake well. Strain into a cocktail glass.",Dark rum,Lemon juice,Grenadine,,,,,,,,,2.0,1.0,0.167,,,,,,,,,"dark rum, lemon juice, grenadine"
5,13938,AT&T,,Ordinary Drink,,Alcoholic,highball glass,"Pour Vodka and Gin over ice, add Tonic and Stir",Absolut Vodka,Gin,Tonic water,,,,,,,,,1.0,1.0,4.0,,,,,,,,,"absolut vodka, gin, tonic water"
6,17833,A. J.,,Ordinary Drink,,Alcoholic,cocktail glass,"Shake ingredients with ice, strain into a cocktail glass, and serve.",Applejack,Grapefruit juice,,,,,,,,,,1.5,1.0,,,,,,,,,,"applejack, grapefruit juice"
7,15266,Avalon,,Ordinary Drink,,Alcoholic,highball glass,"Fill a tall glass with ice. Layer the Finlandia Vodka, lemon and apple juices, Pisang Ambon, and top up with lemonade. Stir slightly and garnish with a spiralled cucumber skin and a red cherry. The cucumber provides zest and looks attractive. This drink, created by Timo Haimi, took first prize in the 1991 Finlandia Vodka Long Drink Competition.",Vodka,Pisang Ambon,Apple juice,Lemon juice,Lemonade,,,,,,,0.5,0.5,3.0,1.5,0.5,,,,,,,"vodka, pisang ambon, apple juice, lemon juice, lemonade"
8,15106,Apello,,Other / Unknown,,Non alcoholic,collins glass,Stirr. Grnish with maraschino cherry.,Orange juice,Grapefruit juice,Apple juice,Maraschino cherry,,,,,,,,1.4,1.0,0.338,1.0,,,,,,,,"orange juice, grapefruit juice, apple juice, maraschino cherry"
9,17839,Affair,,Ordinary Drink,,Alcoholic,highball glass,"Pour schnapps, orange juice, and cranberry juice over ice in a highball glass. Top with club soda and serve.",Strawberry schnapps,Orange juice,Cranberry juice,Club soda,,,,,,,,2.0,2.0,2.0,0.5,,,,,,,,"strawberry schnapps, orange juice, cranberry juice, club soda"
10,17835,Abilene,,Ordinary Drink,,Alcoholic,highball glass,Pour all of the ingredients into a highball glass almost filled with ice cubes. Stir well.,Dark rum,Peach nectar,Orange juice,,,,,,,,,1.5,2.0,3.0,,,,,,,,,"dark rum, peach nectar, orange juice"
11,11023,Almeria,,Ordinary Drink,,Alcoholic,cocktail glass,"In a shaker half-filled with ice cubes, combine all of the ingredients. Shake well. Strain into a cocktail glass.",Dark rum,Kahlua,Egg white,,,,,,,,,2.0,1.0,1.0,,,,,,,,,"dark rum, kahlua, egg white"
12,17228,Addison,,Cocktail,,Alcoholic,martini glass,Shake together all the ingredients and strain into a cold glass.,Gin,Vermouth,,,,,,,,,,2.5,2.25,,,,,,,,,,"gin, vermouth"
13,11046,Applecar,,Ordinary Drink,,Alcoholic,cocktail glass,"Shake all ingredients with ice, strain into a cocktail glass, and serve.",Applejack,Triple sec,Lemon juice,,,,,,,,,1.0,1.0,1.0,,,,,,,,,"applejack, triple sec, lemon juice"
14,17836,Acapulco,,Ordinary Drink,,Alcoholic,old-fashioned glass,Combine and shake all ingredients (except mint) with ice and strain into an old-fashioned glass over ice cubes. Add the sprig of mint and serve.,Light rum,Triple sec,Lime juice,Sugar,Egg white,Mint,,,,,,1.5,0.25,0.5,0.167,1.0,1.0,,,,,,"light rum, triple sec, lime juice, sugar, egg white, mint"
15,17840,Affinity,,Ordinary Drink,,Alcoholic,cocktail glass,"In a mixing glass half-filled with ice cubes, combine all of the ingredients. Stir well. Strain into a cocktail glass.",Scotch,Sweet Vermouth,Dry Vermouth,Orange bitters,,,,,,,,1.5,1.0,1.0,0.41,,,,,,,,"scotch, sweet vermouth, dry vermouth, orange bitters"
16,17180,Aviation,"IBA,Classic",Cocktail,Unforgettables,Alcoholic,cocktail glass,Add all ingredients into cocktail shaker filled with ice. Shake well and strain into cocktail glass. Garnish with a cherry.,Gin,lemon juice,maraschino liqueur,,,,,,,,,1.5,0.51,0.5,,,,,,,,,"gin, lemon juice, maraschino liqueur"
17,15182,After sex,,Ordinary Drink,,Alcoholic,highball glass,Pour the vodka and creme over some ice cubes in a tall glass and fill up with juice. to make it beuty full make the top of the glass with a grenadine and sugar,Vodka,Creme de Banane,Orange juice,,,,,,,,,0.7,0.3,0.5,,,,,,,,,"vodka, creme de banane, orange juice"
18,16311,Applejack,,Cocktail,,Alcoholic,cocktail glass,"Add all ingredients into mixing glass, chill and strain into cocktail glass",Jack Daniels,Midori melon liqueur,Sour mix,,,,,,,,,1.0,0.5,2.0,,,,,,,,,"jack daniels, midori melon liqueur, sour mix"
19,12560,Afterglow,,Cocktail,,Non alcoholic,highball glass,Mix. Serve over ice.,Grenadine,Orange juice,Pineapple juice,,,,,,,,,1.0,0.67,4.0,,,,,,,,,"grenadine, orange juice, pineapple juice"
20,13162,Afternoon,,Coffee / Tea,,Alcoholic,collins glass,"Build into a suiting glass, with no ice. Cream on top if wanted. Served directly.",Kahlua,Baileys irish cream,Frangelico,Coffee,Cream,,,,,,,0.3,0.3,5.0,1.35,,,,,,,,"kahlua, baileys irish cream, frangelico, coffee, cream"
21,11014,Alexander,"IBA,Classic,Dairy",Ordinary Drink,Unforgettables,Alcoholic,cocktail glass,Shake all ingredients with ice and strain contents into a cocktail glass. Sprinkle nutmeg on top and serve.,Gin,Creme de Cacao,Light cream,Nutmeg,,,,,,,,0.5,0.5,2.0,,,,,,,,,"gin, creme de cacao, light cream, nutmeg"
22,12756,Autodafé,,Ordinary Drink,,Alcoholic,highball glass,Mix and fill up with soda water. Drunk by finns on a sunny day any time of the year and day.,Vodka,Lime juice,Soda water,,,,,,,,,1.4,0.02,0.5,,,,,,,,,"vodka, lime juice, soda water"
23,11021,Allegheny,,Ordinary Drink,,Alcoholic,cocktail glass,Shake all ingredients (except lemon peel) with ice and strain into a cocktail glass. Top with the twist of lemon peel and serve.,Dry Vermouth,Bourbon,Blackberry brandy,Lemon juice,Lemon peel,,,,,,,1.0,1.0,0.25,0.25,,,,,,,,"dry vermouth, bourbon, blackberry brandy, lemon juice, lemon peel"
24,15941,Americano,"IBA,Classic",Ordinary Drink,Unforgettables,Alcoholic,collins glass,"Pour the Campari and vermouth over ice into glass, add a splash of soda water and garnish with half orange slice.",Campari,Sweet Vermouth,Lemon peel,Orange peel,,,,,,,,1.0,1.0,,,,,,,,,,"campari, sweet vermouth, lemon peel, orange peel"
25,15853,B-52,"IBA,NewEra",Shot,New Era Drinks,Alcoholic,shot glass,Layer ingredients into a shot glass. Serve with a stirrer.,Baileys irish cream,Grand Marnier,Kahlua,,,,,,,,,0.5,0.33,0.25,,,,,,,,,"baileys irish cream, grand marnier, kahlua"
26,13332,B-53,,Shot,,Alcoholic,collins glass,"Layer the Kahlua, Sambucca and Grand Marnier into a shot glas in that order. Better than B-52",Kahlua,Sambuca,Grand Marnier,,,,,,,,,0.5,0.5,0.5,,,,,,,,,"kahlua, sambuca, grand marnier"
27,17254,Bijou,,Cocktail,,Alcoholic,cocktail glass,"Stir in mixing glass with ice and strain
",Orange Bitters,Green Chartreuse,Gin,Sweet Vermouth,,,,,,,,0.021,1.0,1.0,1.0,,,,,,,,"orange bitters, green chartreuse, gin, sweet vermouth"
28,11149,Boxcar,,Ordinary Drink,,Alcoholic,whiskey sour glass,"In a shaker half-filled with ice cubes, combine all of the ingredients. Shake well. Strain into a sour glass.",Gin,Triple sec,Lemon juice,Grenadine,Egg white,,,,,,,1.5,1.0,0.167,0.083,1.0,,,,,,,"gin, triple sec, lemon juice, grenadine, egg white"
29,13222,Big Red,,Shot,,Alcoholic,shot glass,Pour ingredients into 1 ounce shot glass,Irish cream,Goldschlager,,,,,,,,,,0.5,0.5,,,,,,,,,,"irish cream, goldschlager"
30,17195,Bellini,"ContemporaryClassic,IBA",Ordinary Drink,Contemporary Classics,Alcoholic,champagne flute,"Pour peach purée into chilled flute, add sparkling wine. Stir gently.",Champagne,Peach schnapps,,,,,,,,,,6.0,1.0,,,,,,,,,,"champagne, peach schnapps"
31,17210,Bramble,"IBA,NewEra",Ordinary Drink,New Era Drinks,Alcoholic,old-fashioned glass,"Fill glass with crushed ice. Build gin, lemon juice and simple syrup over. Stir, and then pour blackberry liqueur over in a circular fashion to create marbling effect. Garnish with two blackberries and lemon slice.",Gin,lemon juice,Sugar syrup,Creme de Mure,,,,,,,,1.4,0.51,0.338,0.5,,,,,,,,"gin, lemon juice, sugar syrup, creme de mure"
32,11060,Balmoral,,Ordinary Drink,,Alcoholic,cocktail glass,"In a mixing glass half-filled with ice cubes, combine all of the ingredients. Stir well. Strain into a cocktail glass.",Scotch,Sweet Vermouth,Dry Vermouth,Bitters,,,,,,,,1.5,0.5,0.5,0.41,,,,,,,,"scotch, sweet vermouth, dry vermouth, bitters"
33,11120,Bluebird,,Ordinary Drink,,Alcoholic,cocktail glass,"In a mixing glass half-filled with crushed ice, combine the gin, triple sec, Curacao, and bitters. Stir well. Strain into a cocktail glass and garnish with the lemon twist and the cherry.",Gin,Triple sec,Blue Curacao,Bitters,Maraschino cherry,Lemon peel,,,,,,1.5,0.5,0.5,0.41,1.0,,,,,,,"gin, triple sec, blue curacao, bitters, maraschino cherry, lemon peel"
34,178310,Brooklyn,"Alcoholic,Sweet,DateNight,USA",Cocktail,,Alcoholic,cocktail glass,Combine ingredients with ice and stir until well-chilled. Strain into a chilled cocktail glass.,Rye Whiskey,Dry Vermouth,Maraschino Liqueur,Angostura Bitters,Maraschino Cherry,,,,,,,2.0,1.0,0.33,0.625,1.0,,,,,,,"rye whiskey, dry vermouth, maraschino liqueur, angostura bitters, maraschino cherry"
35,12572,Bora Bora,,Cocktail,,Non alcoholic,highball glass,"Prepare in a blender or shaker, serve in a highball glass on the rocks. Garnish with 1 slice of pineapple and one cherry.",Pineapple juice,Passion fruit juice,Lemon juice,Grenadine,,,,,,,,3.4,2.0,0.338,0.34,,,,,,,,"pineapple juice, passion fruit juice, lemon juice, grenadine"
36,11124,Boomerang,,Ordinary Drink,,Alcoholic,cocktail glass,"In a mixing glass half-filled with ice cubes, combine the gin, vermouth, bitters, and maraschino liqueur. Stir well. Strain into a cocktail glass and garnish with the cherry.",Gin,Dry Vermouth,Bitters,Maraschino liqueur,Maraschino cherry,,,,,,,2.0,0.5,0.041,0.083,1.0,,,,,,,"gin, dry vermouth, bitters, maraschino liqueur, maraschino cherry"
37,17209,Barracuda,"IBA,NewEra",Ordinary Drink,New Era Drinks,Alcoholic,margarita glass,"Shake pour ingredients with ice. Strain into glass, top with Sparkling wine.",Rum,Galliano,Pineapple Juice,Lime Juice,Prosecco,,,,,,,1.5,0.51,2.0,0.021,0.2,,,,,,,"rum, galliano, pineapple juice, lime juice, prosecco"
38,17825,Brigadier,,Cocktail,,Alcoholic,coupe glass,Mix ingredients in a warmed mug and stir.,Hot Chocolate,Green Chartreuse,Cherry Heering,,,,,,,,,4.0,1.0,1.0,,,,,,,,,"hot chocolate, green chartreuse, cherry heering"
39,178311,Broadside,,Cocktail,,Alcoholic,highball glass,"Half fill the glass with ice cubes. Crush the wormwood and add to ice. Pour rum, scotch and butters, then serve!",151 proof rum,Scotch,Bitters,Wormwood,Ice,,,,,,,1.5,0.75,0.005,,,,,,,,,"proof rum, scotch, bitters, wormwood, ice"
40,17035,Buccaneer,,Beer,,Alcoholic,beer pilsner,Pour the corona into an 18oz beer glass pour the bacardi limon into the beer stir very gently,Corona,Bacardi Limon,,,,,,,,,,24.0,1.5,,,,,,,,,,"corona, bacardi limon"
41,17120,Brain Fart,,Punch / Party Drink,,Alcoholic,punch bowl,Mix all ingredients together. Slowly and gently. Works best if ice is added to punch bowl and soda's are very cold.,Everclear,Vodka,Mountain Dew,Surge,Lemon juice,Rum,,,,,,16.0,16.0,67.0,67.0,2.5,16.0,,,,,,"everclear, vodka, mountain dew, surge, lemon juice, rum"
42,11106,Blackthorn,,Ordinary Drink,,Alcoholic,cocktail glass,Stir sloe gin and vermouth with ice and strain into a cocktail glass. Add the twist of lemon peel and serve.,Sweet Vermouth,Sloe gin,Lemon peel,,,,,,,,,1.0,1.5,,,,,,,,,,"sweet vermouth, sloe gin, lemon peel"
43,13395,Bob Marley,,Shot,,Alcoholic,shot glass,Layer in a 2 oz shot glass or pony glass,Midori melon liqueur,Jägermeister,Goldschlager,,,,,,,,,0.5,0.5,0.5,,,,,,,,,"midori melon liqueur, jgermeister, goldschlager"
44,16986,Bible Belt,,Other / Unknown,,Alcoholic,highball glass,"Mix all ingredients, and pour over ice.",Southern Comfort,Triple sec,Lime,Sour mix,,,,,,,,2.0,0.5,,2.0,,,,,,,,"southern comfort, triple sec, lime, sour mix"
45,14730,Bubble Gum,,Shot,,Alcoholic,shot glass,Layer in order into a shot glass.,Vodka,Banana liqueur,Orange juice,Peach schnapps,,,,,,,,0.375,0.5,0.25,0.25,,,,,,,,"vodka, banana liqueur, orange juice, peach schnapps"
46,14538,Bumble Bee,,Shot,,Alcoholic,shot glass,"This is a layered shot. First pour the Bailey's into the shot glass. Then take an upside down spoon and touch it to the inside wall of the glass. Carefully add the Kahlua. Repeat this process for the Sambuca. If done properly, the alcohol will stay separated and resemble a bumble bee. Enjoy!!!",Baileys irish cream,Kahlua,Sambuca,,,,,,,,,0.33,0.33,0.33,,,,,,,,,"baileys irish cream, kahlua, sambuca"
47,15511,Baby Eskimo,,Shake,,Alcoholic,collins glass,"Leave ice-cream out for about 10 minutes. Add ingredients in order, stir with chopstick (butter knife or spoon works too). Consume immediately and often. Nice and light, great for following a heavy drink.",Kahlua,Milk,Vanilla ice-cream,,,,,,,,,2.0,8.0,,,,,,,,,,"kahlua, milk, vanilla icecream"
48,11129,Boston Sour,,Ordinary Drink,,Alcoholic,whiskey sour glass,"Shake juice of lemon, powdered sugar, blended whiskey, and egg white with cracked ice and strain into a whiskey sour glass. Add the slice of lemon, top with the cherry, and serve.",Blended whiskey,Lemon,Powdered sugar,Egg white,Lemon,Cherry,,,,,,2.0,0.75,0.167,1.0,,1.0,,,,,,"blended whiskey, lemon, powdered sugar, egg white, lemon, cherry"
49,17267,Bahama Mama,,Cocktail,,Alcoholic,highball glass,"Add 2 parts club soda or more or less to taste.

Mix it all together and pour over a bunch of ice. Drink with a straw.",Rum,Dark Rum,Banana liqueur,Grenadine,Pineapple Juice,Orange Juice,Sweet and Sour,,,,,0.5,0.5,0.5,1.0,2.0,2.0,1.0,,,,,"rum, dark rum, banana liqueur, grenadine, pineapple juice, orange juice, sweet sour"
50,17185,Casino,IBA,Ordinary Drink,Unforgettables,Alcoholic,cocktail glass,Pour all ingredients into shaker with ice cubes. Shake well. Strain into chilled cocktail glass. Garnish with a lemon twist and a maraschino cherry. Serve without a straw.,Gin,Maraschino liqueur,Lemon juice,Orange bitters,Cherry,,,,,,,2.0,0.04,0.042,0.41,1.0,,,,,,,"gin, maraschino liqueur, lemon juice, orange bitters, cherry"
51,14181,Cafe Savoy,,Coffee / Tea,,Alcoholic,coffee mug,"Fill mug almost to top with coffee.Add milk, triple sec and brandy. Stir.",Coffee,Milk,Triple sec,Brandy,,,,,,,,,0.5,0.5,0.5,,,,,,,,"coffee, milk, triple sec, brandy"
52,11202,Caipirinha,"ContemporaryClassic,IBA",Ordinary Drink,Contemporary Classics,Alcoholic,old-fashioned glass,Place lime and sugar into old fashioned glass and muddle (mash the two ingredients together using a muddler or a wooden spoon). Fill the glass with ice and add the Cachaça.,Sugar,Lime,Cachaca,,,,,,,,,0.3,,2.5,,,,,,,,,"sugar, lime, cachaca"
53,14608,Cream Soda,,Cocktail,,Alcoholic,highball glass,Pour 1oz of Spiced Rum into a highball glass with ice. Fill with Ginger Ale.,Spiced rum,Ginger ale,,,,,,,,,,1.0,6.0,,,,,,,,,,"spiced rum, ginger ale"
54,13751,Cuba Libra,,Ordinary Drink,,Alcoholic,highball glass,Fill tall glass with ice cubes. Add rum. Rub cut edge of lime on rim of glass then squeeze juice into glass. Fill with Coca-Cola. Garnish with lime slice. Enjoy!,Dark rum,Lime,Coca-Cola,Ice,,,,,,,,2.0,0.5,1.0,,,,,,,,,"dark rum, lime, cocacola, ice"
55,11239,Cherry Rum,,Ordinary Drink,,Alcoholic,cocktail glass,"Shake all ingredients with ice, strain into a cocktail glass, and serve.",Light rum,Cherry brandy,Light cream,,,,,,,,,1.25,0.25,0.5,,,,,,,,,"light rum, cherry brandy, light cream"
56,11288,Cuba Libre,"IBA,ContemporaryClassic",Ordinary Drink,Contemporary Classics,Alcoholic,highball glass,Build all ingredients in a Collins glass filled with ice. Garnish with lime wedge.,Light rum,Lime,Coca-Cola,,,,,,,,,2.0,0.75,2.0,,,,,,,,,"light rum, lime, cocacola"
57,17830,Corn n Oil,,Cocktail,,Alcoholic,old-fashioned glass,"Cut the half lime in half again. Add the lime, falernum, and bitters to a rocks glass. Muddle. Add the rum. (Aged Barbados rum such as Plantation 5 Year is recommended). Add ice and stir. Float the blackstrap rum on top. Serve with a straw.",Lime,Falernum,Angostura Bitters,Añejo rum,blackstrap rum,,,,,,,,0.33,0.041,1.0,1.0,,,,,,,"lime, falernum, angostura bitters, aejo rum, blackstrap rum"
58,17135,Citrus Coke,,Soft Drink,,Alcoholic,highball glass,Pour half of coke in a glass. Then add Bacardi and top it off with the remaining coke. Stir and drink up!,Bacardi Limon,Coca-Cola,,,,,,,,,,1.0,2.0,,,,,,,,,,"bacardi limon, cocacola"
59,11222,Casa Blanca,,Ordinary Drink,,Alcoholic,cocktail glass,"Shake all ingredients with ice, strain into a cocktail glass, and serve.",Light rum,Triple sec,Lime juice,Maraschino liqueur,,,,,,,,2.0,0.25,0.25,0.25,,,,,,,,"light rum, triple sec, lime juice, maraschino liqueur"
60,17186,Clover Club,"IBA,Classic",Ordinary Drink,Unforgettables,Alcoholic,cocktail glass,"Dry shake ingredients to emulsify, add ice, shake and served straight up.",Gin,Grenadine,Lemon,Egg white,,,,,,,,1.5,0.3,0.5,1.0,,,,,,,,"gin, grenadine, lemon, egg white"
61,13206,Caipirissima,,Ordinary Drink,,Alcoholic,collins glass,Same as Caipirinha but instead of cachaca you add WHITE RUM. It's great!!!!!!!!,Lime,Sugar,White rum,Ice,,,,,,,,,1.0,3.0,,,,,,,,,"lime, sugar, white rum, ice"
62,11251,City Slicker,,Ordinary Drink,,Alcoholic,cocktail glass,"In a shaker half-filled with ice cubes, combine all of the ingredients. Shake well. Strain into a cocktail glass.",Brandy,Triple sec,Lemon juice,,,,,,,,,2.0,0.5,0.5,,,,,,,,,"brandy, triple sec, lemon juice"
63,16047,Campari Beer,,Beer,,Alcoholic,beer mug,Use a 15 oz glass. Add Campari first. Fill with beer.,Lager,Campari,,,,,,,,,,25.0,0.5,,,,,,,,,,"lager, campari"
64,11242,Chicago Fizz,,Ordinary Drink,,Alcoholic,highball glass,"Shake all ingredients (except carbonated water) with ice and strain into a highball glass over two ice cubes. Fill with carbonated water, stir, and serve.",Light rum,Port,Lemon,Powdered sugar,Egg white,Carbonated water,,,,,,1.0,1.0,0.5,0.167,1.0,0.5,,,,,,"light rum, port, lemon, powdered sugar, egg white, carbonated water"
65,17196,Cosmopolitan,"IBA,ContemporaryClassic",Cocktail,Contemporary Classics,Alcoholic,cocktail glass,Add all ingredients into cocktail shaker filled with ice. Shake well and double strain into large cocktail glass. Garnish with lime wheel.,Vodka,Lime juice,Cointreau,Cranberry juice,,,,,,,,1.25,0.25,0.33,2.0,,,,,,,,"vodka, lime juice, cointreau, cranberry juice"
66,12800,Coffee-Vodka,,Homemade Liqueur,,Alcoholic,collins glass,"Boil water and sugar until dissolved. Turn off heat. Slowly add dry instant coffee and continue stirring. Add a chopped vanilla bean to the vodka, then combine the cooled sugar syrup and coffee solution with the vodka. Cover tightly and shake vigorously each day for 3 weeks. Strain and filter. Its also best to let the sugar mixture cool completely so the vodka won't evaporate when its added. If you like a smoother feel to the liqueur you can add about 1 teaspoon of glycerine to the finished product.",Water,Sugar,Coffee,Vanilla,Vodka,Caramel coloring,,,,,,16.0,16.0,3.0,0.5,12.0,,,,,,,"water, sugar, coffee, vanilla, vodka, caramel coloring"
67,11224,Casino Royale,,Ordinary Drink,,Alcoholic,whiskey sour glass,"In a shaker half-filled with ice cubes, combine all of the ingredients. Shake well. Strain into a sour glass.",Gin,Lemon juice,Maraschino liqueur,Orange bitters,Egg yolk,,,,,,,2.0,0.5,0.167,0.021,1.0,,,,,,,"gin, lemon juice, maraschino liqueur, orange bitters, egg yolk"
68,17250,Corpse Reviver,,Cocktail,,Alcoholic,cocktail glass,"Shake, strain, straight up, cocktail glass rinsed with absinthe
",Gin,Triple Sec,Lillet Blanc,Lemon Juice,Absinthe,,,,,,,0.75,0.75,0.75,0.75,0.21,,,,,,,"gin, triple sec, lillet blanc, lemon juice, absinthe"
69,13328,Chocolate Milk,,Shot,,Alcoholic,shot glass,"Put the milk in the bottom, pour the Liquer on top and add the dash of amaretto. Do not mix. SLAM IT!",Chocolate liqueur,Milk,Amaretto,,,,,,,,,0.75,0.75,0.021,,,,,,,,,"chocolate liqueur, milk, amaretto"
70,11255,Clove Cocktail,,Ordinary Drink,,Alcoholic,cocktail glass,"Stir all ingredients with ice, strain into a cocktail glass, and serve.",Sweet Vermouth,Sloe gin,Wine,,,,,,,,,1.0,0.5,0.5,,,,,,,,,"sweet vermouth, sloe gin, wine"
71,12798,Coffee Liqueur,,Homemade Liqueur,,Alcoholic,collins glass,"Combine coffee, sugar and water. Simmer 1 hour and let cool. Add vanilla and vodka. Age in sealed jar 2 to 3 weeks.",Coffee,Vanilla extract,Sugar,Vodka,Water,,,,,,,5.0,2.0,,,8.0,,,,,,,"coffee, vanilla extract, sugar, vodka, water"
72,17108,Coke and Drops,,Soft Drink,,Non alcoholic,cocktail glass,"Take a glass, pour the Coke in the glass, then you take 7 drops of lemon juice. Granish with a lemon slice on the rim of the glass.",Coca-Cola,Lemon juice,,,,,,,,,,3.4,0.0,,,,,,,,,,"cocacola, lemon juice"
73,12734,Chocolate Drink,,Cocoa,,Non alcoholic,coffee mug,"Melt the bar in a small amount of boiling water. Add milk. Cook over low heat, whipping gently (with a whisk, i would assume) until heated well. Don't let it boil! Serve in coffee mug.",Chocolate,Milk,Water,,,,,,,,,4.4,25.36,,,,,,,,,,"chocolate, milk, water"
74,12890,Cranberry Punch,,Punch / Party Drink,,Non alcoholic,punch bowl,"Combine first four ingredients. Stir until sugar is dissolved, chill. Then add ginger ale just before serving. Add ice ring to keep punch cold.",Cranberry juice,Sugar,Pineapple juice,Almond flavoring,Ginger ale,,,,,,,32.0,12.0,32.0,0.5,64.0,,,,,,,"cranberry juice, sugar, pineapple juice, almond flavoring, ginger ale"
75,17187,Derby,"Classic,IBA",Ordinary Drink,Unforgettables,Alcoholic,cocktail glass,Pour all ingredients into a mixing glass with ice. Stir. Strain into a cocktail glass. Garnish with a sprig of fresh mint in the drink.,gin,Peach Bitters,Mint,,,,,,,,,2.0,0.041,,,,,,,,,,"gin, peach bitters, mint"
76,13128,Diesel,,Beer,,Alcoholic,pint glass,Pour the lager first then add the blackcurrant cordial. Top up with the cider. The colour sholud be very dark approaching the colour of Guiness.,Lager,Cider,Blackcurrant cordial,,,,,,,,,8.0,8.0,0.021,,,,,,,,,"lager, cider, blackcurrant cordial"
77,11006,Daiquiri,"IBA,Classic,Beach",Ordinary Drink,,Alcoholic,cocktail glass,Pour all ingredients into shaker with ice cubes. Shake well. Strain in chilled cocktail glass.,Light rum,Lime,Powdered sugar,,,,,,,,,1.5,0.75,0.167,,,,,,,,,"light rum, lime, powdered sugar"
78,15409,Danbooka,,Coffee / Tea,,Alcoholic,coffee mug,pour it in and mix it.,Coffee,Everclear,,,,,,,,,,0.5,0.5,,,,,,,,,,"coffee, everclear"
79,16991,Downshift,,Punch / Party Drink,,Alcoholic,hurricane glass,"Start with the Sprite. Next comes the tequila. After that, add the Minute Maid Fruit Punch, then float the 151. Rocks optional.",Fruit punch,Sprite,Tequila,151 proof rum,,,,,,,,2.0,0.5,3.0,0.5,,,,,,,,"fruit punch, sprite, tequila, proof rum"
80,11320,Dragonfly,,Ordinary Drink,,Alcoholic,highball glass,"In a highball glass almost filled with ice cubes, combine the gin and ginger ale. Stir well. Garnish with the lime wedge.",Gin,Ginger ale,Lime,,,,,,,,,1.5,4.0,1.0,,,,,,,,,"gin, ginger ale, lime"
81,11005,Dry Martini,"IBA,Classic,Christmas,Alcoholic",Cocktail,Unforgettables,Alcoholic,cocktail glass,"Straight: Pour all ingredients into mixing glass with ice cubes. Stir well. Strain in chilled martini cocktail glass. Squeeze oil from lemon peel onto the drink, or garnish with olive.",Gin,Dry Vermouth,Olive,,,,,,,,,1.67,0.33,1.0,,,,,,,,,"gin, dry vermouth, olive"
82,11324,Dry Rob Roy,,Ordinary Drink,,Alcoholic,cocktail glass,"In a mixing glass half-filled with ice cubes, combine the Scotch and vermouth. Stir well. Strain into a cocktail glass. Garnish with the lemon twist.",Scotch,Dry Vermouth,Lemon peel,,,,,,,,,2.5,0.25,,,,,,,,,,"scotch, dry vermouth, lemon peel"
83,14466,Dirty Nipple,,Shot,,Alcoholic,shot glass,This is a layered shot - the Bailey's must be on top,Kahlua,Sambuca,Baileys irish cream,,,,,,,,,,0.5,0.33,,,,,,,,,"kahlua, sambuca, baileys irish cream"
84,17181,Dirty Martini,"IBA,NewEra",Cocktail,New Era Drinks,Alcoholic,cocktail glass,"Pour the vodka, dry vermouth and olive brine into a cocktail shaker with a handful of ice and shake well.
Rub the rim of a martini glass with the wedge of lemon.
Strain the contents of the cocktail shaker into the glass and add the olive.
A dirty Martini contains a splash of olive brine or olive juice and is typically garnished with an olive.",Vodka,Dry Vermouth,Olive Brine,Lemon,Olive,,,,,,,2.0,0.5,1.0,,1.0,,,,,,,"vodka, dry vermouth, olive brine, lemon, olive"
85,14482,Darkwood Sling,,Soft Drink,,Alcoholic,cocktail glass,"There are many good cherry liqueurs you can use, but I prefere Heering. Add one share of the liqueur. Then you add one share of Soda. For a sour sling use Tonic (most people prefer the drink without Tonic). Afterwards you fill the glass with Orange Juice and ice cubes.",Cherry Heering,Soda water,Orange juice,Ice,,,,,,,,1.0,0.5,0.5,,,,,,,,,"cherry heering, soda water, orange juice, ice"
86,17211,Dark and Stormy,"IBA,NewEra",Ordinary Drink,New Era Drinks,Alcoholic,highball glass,In a highball glass filled with ice add 6cl dark rum and top with ginger beer. Garnish with lime wedge.,Dark Rum,Ginger Beer,,,,,,,,,,1.7,3.0,,,,,,,,,,"dark rum, ginger beer"
